ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
15:39:14,ACE_DUO_CLEAN_V3_15M,BETA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:15,ACE_DUO_CLEAN_V3_15M,ALPHA,25,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:19,ACE_DUO_CLEAN_V3_15M,BETA,44,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:23,ACE_DUO_CLEAN_V3_15M,ALPHA,26,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0734,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0881259
15:39:25,ACE_DUO_CLEAN_V3_15M,BETA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00550844
15:39:32,ACE_DUO_CLEAN_V3_15M,ALPHA,27,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0732,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.08788024
15:39:35,ACE_DUO_CLEAN_V3_15M,BETA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.90572027
15:39:38,ACE_DUO_CLEAN_V3_15M,ALPHA,28,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:44,ACE_DUO_CLEAN_V3_15M,BETA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1496,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.17950431
15:39:48,ACE_DUO_CLEAN_V3_15M,ALPHA,29,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0738,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.08851597
15:39:51,ACE_DUO_CLEAN_V3_15M,BETA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0442,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.05300034
15:39:53,ACE_DUO_CLEAN_V3_15M,ALPHA,30,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:58,ACE_DUO_CLEAN_V3_15M,ALPHA,31,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:39:59,ACE_DUO_CLEAN_V3_15M,BETA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1468,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.17618674
15:40:06,ACE_DUO_CLEAN_V3_15M,ALPHA,32,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0743,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.08919788
15:40:07,ACE_DUO_CLEAN_V3_15M,BETA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.075,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.08994135
15:40:11,ACE_DUO_CLEAN_V3_15M,ALPHA,33,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:40:14,ACE_DUO_CLEAN_V3_15M,BETA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.057,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.06836345
15:40:16,ACE_DUO_CLEAN_V3_15M,ALPHA,34,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=6.987e-05
15:40:25,ACE_DUO_CLEAN_V3_15M,ALPHA,35,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0545,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.06544218
15:40:27,ACE_DUO_CLEAN_V3_15M,BETA,52,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1491,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.17895588
15:40:33,ACE_DUO_CLEAN_V3_15M,ALPHA,36,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2366,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.28392439
15:40:36,ACE_DUO_CLEAN_V3_15M,BETA,53,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2012,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.24141198
15:40:45,ACE_DUO_CLEAN_V3_15M,BETA,54,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0477,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.05723452
15:40:47,ACE_DUO_CLEAN_V3_15M,ALPHA,37,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2038,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.24453624
15:40:51,ACE_DUO_CLEAN_V3_15M,BETA,55,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:40:58,ACE_DUO_CLEAN_V3_15M,ALPHA,38,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=5.38e-06
15:41:02,ACE_DUO_CLEAN_V3_15M,BETA,56,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:05,ACE_DUO_CLEAN_V3_15M,ALPHA,39,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:11,ACE_DUO_CLEAN_V3_15M,BETA,57,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0444,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.05325496
15:41:13,ACE_DUO_CLEAN_V3_15M,ALPHA,40,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1807,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.21684412
15:41:16,ACE_DUO_CLEAN_V3_15M,BETA,58,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:18,ACE_DUO_CLEAN_V3_15M,ALPHA,41,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.01404688
15:41:21,ACE_DUO_CLEAN_V3_15M,BETA,59,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:26,ACE_DUO_CLEAN_V3_15M,ALPHA,42,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=2.99227711
15:41:26,ACE_DUO_CLEAN_V3_15M,BETA,60,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:31,ACE_DUO_CLEAN_V3_15M,BETA,61,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:31,ACE_DUO_CLEAN_V3_15M,ALPHA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:37,ACE_DUO_CLEAN_V3_15M,ALPHA,44,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:39,ACE_DUO_CLEAN_V3_15M,BETA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.952495
15:41:43,ACE_DUO_CLEAN_V3_15M,ALPHA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:44,ACE_DUO_CLEAN_V3_15M,BETA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:49,ACE_DUO_CLEAN_V3_15M,BETA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:49,ACE_DUO_CLEAN_V3_15M,ALPHA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:54,ACE_DUO_CLEAN_V3_15M,BETA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:54,ACE_DUO_CLEAN_V3_15M,ALPHA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:41:59,ACE_DUO_CLEAN_V3_15M,BETA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:03,ACE_DUO_CLEAN_V3_15M,ALPHA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.30615425
15:42:07,ACE_DUO_CLEAN_V3_15M,BETA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.98083588
15:42:11,ACE_DUO_CLEAN_V3_15M,ALPHA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.39453442
15:42:13,ACE_DUO_CLEAN_V3_15M,BETA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:16,ACE_DUO_CLEAN_V3_15M,ALPHA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00708513
15:42:20,ACE_DUO_CLEAN_V3_15M,BETA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=3.6714133
15:42:23,ACE_DUO_CLEAN_V3_15M,ALPHA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.01137629
15:42:26,ACE_DUO_CLEAN_V3_15M,BETA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=2.803e-05
15:42:30,ACE_DUO_CLEAN_V3_15M,ALPHA,52,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.42,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.50396186
15:42:31,ACE_DUO_CLEAN_V3_15M,BETA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:36,ACE_DUO_CLEAN_V3_15M,BETA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:38,ACE_DUO_CLEAN_V3_15M,ALPHA,53,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.75788496
15:42:41,ACE_DUO_CLEAN_V3_15M,BETA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:43,ACE_DUO_CLEAN_V3_15M,ALPHA,54,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:46,ACE_DUO_CLEAN_V3_15M,BETA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.616e-05
15:42:49,ACE_DUO_CLEAN_V3_15M,ALPHA,55,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:51,ACE_DUO_CLEAN_V3_15M,BETA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:54,ACE_DUO_CLEAN_V3_15M,ALPHA,56,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:42:59,ACE_DUO_CLEAN_V3_15M,BETA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.70574404
15:43:02,ACE_DUO_CLEAN_V3_15M,ALPHA,57,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=6.00637316
15:43:06,ACE_DUO_CLEAN_V3_15M,BETA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=3.14055848
15:43:07,ACE_DUO_CLEAN_V3_15M,ALPHA,58,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:13,ACE_DUO_CLEAN_V3_15M,ALPHA,59,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:14,ACE_DUO_CLEAN_V3_15M,BETA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=11.54891326
15:43:18,ACE_DUO_CLEAN_V3_15M,ALPHA,60,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:19,ACE_DUO_CLEAN_V3_15M,BETA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:26,ACE_DUO_CLEAN_V3_15M,ALPHA,61,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.63527324
15:43:26,ACE_DUO_CLEAN_V3_15M,BETA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.63532313
15:43:31,ACE_DUO_CLEAN_V3_15M,ALPHA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.01396277
15:43:31,ACE_DUO_CLEAN_V3_15M,BETA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.01396277
15:43:40,ACE_DUO_CLEAN_V3_15M,ALPHA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.24869621
15:43:40,ACE_DUO_CLEAN_V3_15M,BETA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.24869621
15:43:45,ACE_DUO_CLEAN_V3_15M,BETA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00011732
15:43:45,ACE_DUO_CLEAN_V3_15M,ALPHA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:50,ACE_DUO_CLEAN_V3_15M,ALPHA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=9.458e-05
15:43:51,ACE_DUO_CLEAN_V3_15M,BETA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=9.458e-05
15:43:56,ACE_DUO_CLEAN_V3_15M,BETA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:43:59,ACE_DUO_CLEAN_V3_15M,ALPHA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.9740539
15:44:03,ACE_DUO_CLEAN_V3_15M,BETA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00811462
15:44:07,ACE_DUO_CLEAN_V3_15M,ALPHA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.07053967
15:44:08,ACE_DUO_CLEAN_V3_15M,BETA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:12,ACE_DUO_CLEAN_V3_15M,ALPHA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:13,ACE_DUO_CLEAN_V3_15M,BETA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:19,ACE_DUO_CLEAN_V3_15M,ALPHA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.129,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.15478843
15:44:20,ACE_DUO_CLEAN_V3_15M,BETA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.129,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.15478843
15:44:25,ACE_DUO_CLEAN_V3_15M,BETA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:27,ACE_DUO_CLEAN_V3_15M,ALPHA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.365,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.43797948
15:44:30,ACE_DUO_CLEAN_V3_15M,BETA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0032128
15:44:32,ACE_DUO_CLEAN_V3_15M,ALPHA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:35,ACE_DUO_CLEAN_V3_15M,BETA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00939373
15:44:37,ACE_DUO_CLEAN_V3_15M,ALPHA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:40,ACE_DUO_CLEAN_V3_15M,BETA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:43,ACE_DUO_CLEAN_V3_15M,ALPHA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:47,ACE_DUO_CLEAN_V3_15M,BETA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2706,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.2988911
15:44:50,ACE_DUO_CLEAN_V3_15M,ALPHA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.30685747
15:44:53,ACE_DUO_CLEAN_V3_15M,BETA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1e-06
15:44:56,ACE_DUO_CLEAN_V3_15M,ALPHA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:44:58,ACE_DUO_CLEAN_V3_15M,BETA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:01,ACE_DUO_CLEAN_V3_15M,ALPHA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:03,ACE_DUO_CLEAN_V3_15M,BETA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00847026
15:45:06,ACE_DUO_CLEAN_V3_15M,ALPHA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.03788832
15:45:08,ACE_DUO_CLEAN_V3_15M,BETA,98,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:15,ACE_DUO_CLEAN_V3_15M,BETA,99,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:16,ACE_DUO_CLEAN_V3_15M,ALPHA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.26860369
15:45:23,ACE_DUO_CLEAN_V3_15M,ALPHA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.73549367
15:45:24,ACE_DUO_CLEAN_V3_15M,BETA,100,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.25449741
15:45:32,ACE_DUO_CLEAN_V3_15M,ALPHA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2964,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.24879725
15:45:33,ACE_DUO_CLEAN_V3_15M,BETA,101,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.61983632
15:45:38,ACE_DUO_CLEAN_V3_15M,BETA,102,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00940954
15:45:38,ACE_DUO_CLEAN_V3_15M,ALPHA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00942839
15:45:44,ACE_DUO_CLEAN_V3_15M,ALPHA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:49,ACE_DUO_CLEAN_V3_15M,ALPHA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00159593
15:45:49,ACE_DUO_CLEAN_V3_15M,BETA,103,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.34483161
15:45:54,ACE_DUO_CLEAN_V3_15M,BETA,104,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:45:57,ACE_DUO_CLEAN_V3_15M,ALPHA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1353,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.10873613
15:45:59,ACE_DUO_CLEAN_V3_15M,BETA,105,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:46:04,ACE_DUO_CLEAN_V3_15M,BETA,106,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:46:04,ACE_DUO_CLEAN_V3_15M,ALPHA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.62624121
15:46:12,ACE_DUO_CLEAN_V3_15M,BETA,107,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1285,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.07713833
15:46:12,ACE_DUO_CLEAN_V3_15M,ALPHA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1285,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.07713833
